GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
17031825200,140,17,031,16980,176,,,Census Tract 8252,2009,689,1964,654,2009,1964,1361,1653,184,145,15,3,82,69,0,0,287,63,80,31
17031825302,140,17,031,16980,176,,,Census Tract 8253.02,6277,2464,5982,2341,6277,5982,5186,5453,446,173,9,5,228,127,0,1,289,155,119,68
17031825304,140,17,031,16980,176,,,Census Tract 8253.04,4056,1647,4116,1570,4056,4116,3592,3863,118,61,3,4,152,69,0,1,138,53,53,62
17031825400,140,17,031,16980,176,,,Census Tract 8254,5419,2531,6027,2400,5419,6027,4898,5553,242,298,8,9,108,62,3,1,83,53,77,51
17031825501,140,17,031,16980,176,,,Census Tract 8255.01,5583,2121,5885,1931,5583,5885,659,1114,4650,4534,19,11,40,50,0,0,101,62,114,114
17031825503,140,17,031,16980,176,,,Census Tract 8255.03,6608,2526,6875,2488,6608,6875,1249,2078,5086,4559,9,7,36,61,0,3,93,59,135,108
17031825504,140,17,031,16980,176,,,Census Tract 8255.04,3734,1343,4119,1350,3734,4119,259,371,3280,3600,11,3,42,64,1,0,67,21,74,60
17031825600,140,17,031,16980,176,,,Census Tract 8256,5627,1947,5768,1834,5627,5768,868,1265,4415,4250,17,7,68,47,5,1,121,103,133,95
17031825700,140,17,031,16980,176,,,Census Tract 8257,4206,1544,4170,1539,4206,4170,1096,1451,2604,2259,31,9,23,42,0,1,374,316,78,92
17031825802,140,17,031,16980,176,,,Census Tract 8258.02,5850,2253,6617,2309,5850,6617,591,1196,4804,4856,8,11,10,43,0,9,364,349,73,153
17031825803,140,17,031,16980,176,,,Census Tract 8258.03,5811,2474,6181,2457,5811,6181,776,1450,4675,4341,15,9,21,27,2,4,244,258,78,92
17031825900,140,17,031,16980,176,,,Census Tract 8259,3374,1255,3434,1309,3374,3434,880,1728,1945,1267,32,12,23,15,0,0,402,311,92,101
17031826100,140,17,031,16980,176,,,Census Tract 8261,6414,2534,6502,2703,6414,6502,1934,3975,3434,1799,103,22,18,23,0,2,767,493,158,188
17031826201,140,17,031,16980,176,,,Census Tract 8262.01,3596,2094,3673,1961,3596,3673,510,943,2964,2593,7,4,11,22,0,1,34,48,70,62
17031826202,140,17,031,16980,176,,,Census Tract 8262.02,5873,2243,5817,2277,5873,5817,1561,3845,3701,1581,17,10,19,46,0,4,460,208,115,123
17031826301,140,17,031,16980,176,,,Census Tract 8263.01,3956,1489,4023,1500,3956,4023,493,1227,3258,2658,8,6,6,18,0,0,117,68,74,46
17031826303,140,17,031,16980,176,,,Census Tract 8263.03,4162,1434,4177,1388,4162,4177,290,737,3725,3318,3,6,10,18,0,1,66,58,68,39
17031826304,140,17,031,16980,176,,,Census Tract 8263.04,3203,1440,3595,1463,3203,3595,173,441,2949,3046,1,2,15,27,0,1,21,30,44,48
17031826401,140,17,031,16980,176,,,Census Tract 8264.01,4072,1510,4533,1528,4072,4533,182,466,3791,3903,7,18,20,26,3,0,30,79,39,41
17031826600,140,17,031,16980,176,,,Census Tract 8266,5540,2138,5916,2108,5540,5916,291,819,5136,4920,15,12,11,13,0,0,26,93,61,59
17031826800,140,17,031,16980,176,,,Census Tract 8268,5436,1939,5458,2121,5436,5458,1668,1975,2590,2808,39,16,3,10,1,0,995,537,140,112
17031826901,140,17,031,16980,176,,,Census Tract 8269.01,1894,840,2568,933,1894,2568,57,43,1705,2439,7,4,0,0,0,5,80,36,45,41
17031827100,140,17,031,16980,176,,,Census Tract 8271,2716,1124,3455,1181,2716,3455,78,203,2448,3143,2,1,57,7,0,0,81,75,50,26
17031827200,140,17,031,16980,176,,,Census Tract 8272,4140,1571,4449,1631,4140,4449,486,871,2979,3086,24,14,23,2,0,0,545,370,83,106
17031827500,140,17,031,16980,176,,,Census Tract 8275,5382,1773,5685,1839,5382,5685,999,1108,2937,3390,7,40,5,10,0,1,1356,1016,78,120
17031827801,140,17,031,16980,176,,,Census Tract 8278.01,4998,1644,5055,1856,4998,5055,1695,3285,2978,1546,6,4,25,28,1,1,219,109,74,82
17031827802,140,17,031,16980,176,,,Census Tract 8278.02,3385,1191,3487,1182,3385,3487,518,1266,2670,2066,10,14,16,25,0,0,110,64,61,52
17031827804,140,17,031,16980,176,,,Census Tract 8278.04,3308,1195,3274,1177,3308,3274,607,1519,2548,1645,0,0,35,29,0,0,65,49,53,32
17031827901,140,17,031,16980,176,,,Census Tract 8279.01,2605,889,2562,799,2605,2562,328,669,2208,1785,8,7,31,63,0,1,8,15,22,22
17031827902,140,17,031,16980,176,,,Census Tract 8279.02,4524,1851,4591,1847,4524,4591,1866,3134,2177,1270,7,5,57,32,0,2,347,97,70,51
17031828000,140,17,031,16980,176,,,Census Tract 8280,5147,2006,5066,2019,5147,5066,3208,4340,1431,569,14,9,24,11,1,3,325,70,144,64
17031828100,140,17,031,16980,176,,,Census Tract 8281,4844,2173,4983,2153,4844,4983,3780,4821,695,20,12,8,32,19,3,1,196,49,126,65
17031828201,140,17,031,16980,176,,,Census Tract 8282.01,4290,1768,4066,1782,4290,4066,2357,3379,1590,522,16,9,30,58,0,3,207,55,90,40
17031828202,140,17,031,16980,176,,,Census Tract 8282.02,4585,1991,4624,2002,4585,4624,2511,3995,1689,447,6,1,37,39,1,5,244,68,97,69
17031828300,140,17,031,16980,176,,,Census Tract 8283,3264,1526,3436,1507,3264,3436,2206,3090,844,238,14,3,21,22,1,1,98,37,80,45
17031828401,140,17,031,16980,176,,,Census Tract 8284.01,3644,1558,3713,1537,3644,3713,2703,3130,702,388,7,3,30,36,0,8,90,60,112,88
17031828402,140,17,031,16980,176,,,Census Tract 8284.02,3843,1840,3787,1792,3843,3787,2002,2819,1566,820,7,4,38,42,2,0,149,51,79,51
17031830500,140,17,031,16980,176,,,Census Tract 8305,4660,1268,5178,1259,4660,5178,3023,1723,30,195,14,38,2,19,0,6,1488,3044,103,153
17031830600,140,17,031,16980,176,,,Census Tract 8306,5005,2219,6492,2221,5005,6492,2499,2691,825,1380,40,65,270,440,4,4,1117,1510,250,402
17031831100,140,17,031,16980,176,,,Census Tract 8311,7453,2964,7889,2865,7453,7889,4293,5142,237,121,74,60,355,318,4,16,2160,1778,330,454
17031831300,140,17,031,16980,176,,,Census Tract 8313,1280,396,1432,426,1280,1432,215,169,666,934,17,0,18,13,0,2,348,281,16,33
17031831400,140,17,031,16980,176,,,Census Tract 8314,2964,1143,3651,1206,2964,3651,501,862,1987,2102,21,38,115,153,1,3,289,398,50,95
17031831500,140,17,031,16980,176,,,Census Tract 8315,4079,1342,3345,1064,4079,3345,2364,2146,253,189,35,5,219,140,0,2,1042,781,166,82
17031831700,140,17,031,16980,176,,,Census Tract 8317,2075,781,2091,750,2075,2091,1302,1529,42,5,20,6,93,84,0,2,499,355,119,110
17031831900,140,17,031,16980,176,,,Census Tract 8319,2717,1530,2486,1464,2717,2486,2490,2240,38,34,2,7,71,69,0,0,62,90,54,46
17031832000,140,17,031,16980,176,,,Census Tract 8320,1798,1008,1660,937,1798,1660,1597,1431,40,52,2,1,96,85,0,0,18,55,45,36
17031832100,140,17,031,16980,176,,,Census Tract 8321,3297,2030,3088,1923,3297,3088,2343,2080,597,571,9,3,145,137,4,4,125,187,74,106
17031832500,140,17,031,16980,176,,,Census Tract 8325,3606,1524,3091,1592,3606,3091,3023,2675,247,164,7,4,129,72,0,1,99,104,101,71
17031832600,140,17,031,16980,176,,,Census Tract 8326,3727,2007,3867,2086,3727,3867,3420,3541,85,138,4,5,130,123,2,1,25,31,61,28
17031832900,140,17,031,16980,176,,,Census Tract 8329,2212,1239,2513,1305,2212,2513,1471,1583,100,247,4,18,549,495,2,1,38,89,48,80
17031833100,140,17,031,16980,176,,,Census Tract 8331,6895,4213,2646,1068,6895,2646,4751,1048,1121,1400,10,5,730,81,5,4,110,63,168,45
17031833900,140,17,031,16980,176,,,Census Tract 8339,2714,1068,3268,1159,2714,3268,621,863,1398,1251,62,30,11,6,0,9,573,1033,49,76
17031834200,140,17,031,16980,176,,,Census Tract 8342,4944,2481,5973,2618,4944,5973,41,45,4809,5854,15,7,16,21,0,0,12,7,51,39
17031834400,140,17,031,16980,176,,,Census Tract 8344,3772,1886,3463,1597,3772,3463,185,57,3415,3329,10,8,22,12,0,1,25,7,115,49
17031834600,140,17,031,16980,176,,,Census Tract 8346,3778,1622,5149,1916,3778,5149,35,45,3692,5052,2,1,0,1,0,1,15,19,34,30
17031834800,140,17,031,16980,176,,,Census Tract 8348,1953,1044,2860,1179,1953,2860,8,10,1905,2809,5,3,1,3,0,1,1,22,33,12
17031835000,140,17,031,16980,176,,,Census Tract 8350,5778,2229,7084,2130,5778,7084,891,985,3656,4872,12,30,18,43,0,11,1095,987,106,156
17031835100,140,17,031,16980,176,,,Census Tract 8351,5369,1448,5559,1431,5369,5559,2123,1735,1159,1713,60,26,15,30,0,0,1878,1881,134,174
17031835200,140,17,031,16980,176,,,Census Tract 8352,2060,713,2081,722,2060,2081,1404,1611,70,23,8,7,29,25,0,0,510,300,39,115
17031836000,140,17,031,16980,176,,,Census Tract 8360,2177,1094,3050,1389,2177,3050,60,21,2060,2984,4,4,14,9,0,0,6,19,33,13
17031836200,140,17,031,16980,176,,,Census Tract 8362,1529,297,1725,561,1529,1725,1019,1022,77,168,3,1,309,473,0,1,37,20,84,40
17031836800,140,17,031,16980,176,,,Census Tract 8368,2661,1262,2784,1065,2661,2784,119,23,2482,2726,3,3,8,2,0,4,26,13,23,13
17031838000,140,17,031,16980,176,,,Census Tract 8380,2561,1399,2302,1160,2561,2302,454,110,1830,2089,12,8,110,16,3,4,79,56,73,19
17031838300,140,17,031,16980,176,,,Census Tract 8383,1631,839,2465,1149,1631,2465,480,378,861,1988,8,2,157,45,3,6,84,13,38,33
17031838600,140,17,031,16980,176,,,Census Tract 8386,1598,647,1290,581,1598,1290,74,3,1481,1279,2,0,4,0,0,0,18,3,19,5
17031838700,140,17,031,16980,176,,,Census Tract 8387,4484,1918,4886,1760,4484,4886,54,30,4350,4804,13,15,5,2,0,4,21,1,41,30
17031839000,140,17,031,16980,176,,,Census Tract 8390,7311,4891,5271,2836,7311,5271,4989,3441,905,1179,10,6,1052,387,6,7,119,101,230,148
17031839100,140,17,031,16980,176,,,Census Tract 8391,4350,3215,2631,1896,4350,2631,2737,1747,607,399,13,3,712,351,3,3,152,54,126,70
17031839200,140,17,031,16980,176,,,Census Tract 8392,2545,1651,3111,2063,2545,3111,269,108,1834,2829,16,8,334,114,0,1,37,15,55,36
17031839700,140,17,031,16980,176,,,Census Tract 8397,4326,2023,4608,1946,4326,4608,2440,2560,117,21,44,41,717,575,0,1,857,1253,151,157
17031839800,140,17,031,16980,176,,,Census Tract 8398,2730,1229,2713,1237,2730,2713,1503,1876,30,4,8,4,832,566,0,4,285,207,72,52
17031839900,140,17,031,16980,176,,,Census Tract 8399,4080,1872,4071,1684,4080,4071,2763,3041,65,31,44,34,560,310,5,0,480,544,163,111
17031840000,140,17,031,16980,176,,,Census Tract 8400,2695,1060,2587,1009,2695,2587,1435,1692,33,5,11,8,880,618,0,2,275,218,61,44
17031840100,140,17,031,16980,176,,,Census Tract 8401,2935,1124,2996,1130,2935,2996,886,1237,11,7,2,13,1815,1515,1,0,159,182,61,42
17031840300,140,17,031,16980,176,,,Census Tract 8403,3950,1309,3860,1246,3950,3860,1710,1894,104,34,46,34,706,312,0,0,1292,1421,92,165
17031840700,140,17,031,16980,176,,,Census Tract 8407,4249,1401,4934,1303,4249,4934,1707,2157,281,101,79,36,43,14,3,0,1975,2457,161,169
17031840800,140,17,031,16980,176,,,Census Tract 8408,3716,1014,4316,1068,3716,4316,1680,1206,29,48,96,35,13,5,0,1,1786,2879,112,142
17031841100,140,17,031,16980,176,,,Census Tract 8411,7254,2898,5830,2314,7254,5830,401,377,260,331,0,7,6447,4969,2,0,55,37,89,109
17031841400,140,17,031,16980,176,,,Census Tract 8414,1559,611,1727,611,1559,1727,53,38,1468,1666,10,0,0,0,0,0,17,4,11,19
17031841700,140,17,031,16980,176,,,Census Tract 8417,1442,866,1820,854,1442,1820,248,358,837,1037,10,8,3,1,0,2,299,374,45,40
17031841800,140,17,031,16980,176,,,Census Tract 8418,2505,1187,3282,1278,2505,3282,37,8,2408,3203,7,18,0,4,2,2,22,26,29,21
17031841900,140,17,031,16980,176,,,Census Tract 8419,4865,1736,1523,696,4865,1523,2601,385,815,1055,16,0,1042,34,6,0,166,24,219,25
17031842000,140,17,031,16980,176,,,Census Tract 8420,2744,378,4499,1215,2744,4499,1059,1259,1063,2136,2,41,516,909,2,5,21,43,81,106
17031842200,140,17,031,16980,176,,,Census Tract 8422,2603,1710,2783,1251,2603,2783,1292,203,1016,2524,5,3,208,10,0,0,22,26,60,17
17031842400,140,17,031,16980,176,,,Census Tract 8424,3304,1434,3833,1480,3304,3833,31,23,3195,3777,7,1,8,8,0,0,15,3,48,21
17031842600,140,17,031,16980,176,,,Census Tract 8426,4133,1666,4169,1597,4133,4169,2675,3040,154,121,34,30,414,62,0,14,749,732,107,170
17031842800,140,17,031,16980,176,,,Census Tract 8428,7498,2359,7296,2147,7498,7296,3642,3697,99,71,58,69,139,82,3,5,3285,2992,272,380
17031842900,140,17,031,16980,176,,,Census Tract 8429,2341,1208,4492,2284,2341,4492,343,45,1862,4371,2,5,25,9,0,2,59,16,50,44
17031843100,140,17,031,16980,176,,,Census Tract 8431,1892,734,2209,686,1892,2209,111,89,1727,2089,3,2,12,0,0,0,25,8,14,21
17031843200,140,17,031,16980,176,,,Census Tract 8432,2780,958,3191,1054,2780,3191,1387,1263,82,70,13,18,54,18,0,1,1109,1723,135,98
17031843500,140,17,031,16980,176,,,Census Tract 8435,11309,329,11341,342,11309,11341,3188,2157,7603,7951,22,10,21,42,1,4,424,1045,50,132
