GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
39049000310,140,39,049,18140,198,,,Census Tract 3.10,3147,1561,3325,1584,3147,3325,2135,2592,739,563,3,3,70,51,2,2,61,33,137,81
39049000320,140,39,049,18140,198,,,Census Tract 3.20,2390,1102,2465,1105,2390,2465,1923,2234,299,126,6,6,29,37,0,4,56,12,77,46
39049000330,140,39,049,18140,198,,,Census Tract 3.30,2314,1139,2463,1137,2314,2463,1623,2024,528,317,2,14,26,13,1,0,50,22,84,73
39049000500,140,39,049,18140,198,,,Census Tract 5,4057,2201,3831,2118,4057,3831,3509,3381,109,76,8,9,294,268,0,0,33,35,104,60
39049000600,140,39,049,18140,198,,,Census Tract 6,3780,2052,3788,2062,3780,3788,3255,3259,171,189,20,16,150,138,1,1,41,61,142,121
39049000820,140,39,049,18140,198,,,Census Tract 8.20,3121,1539,3481,1559,3121,3481,1496,2000,1407,1289,10,6,38,22,2,2,52,26,116,136
39049000910,140,39,049,18140,198,,,Census Tract 9.10,3409,1574,4077,1583,3409,4077,807,1130,2396,2748,7,24,9,28,2,1,38,35,150,111
39049001000,140,39,049,18140,198,,,Census Tract 10,5830,2535,5404,2576,5830,5404,5224,4797,189,233,22,24,201,166,2,1,51,48,141,135
39049001110,140,39,049,18140,198,,,Census Tract 11.10,3688,1455,3362,1760,3688,3362,2987,2633,100,106,8,2,475,524,2,3,42,26,74,68
39049001121,140,39,049,18140,198,,,Census Tract 11.21,7300,99,7060,76,7300,7060,6263,5256,357,727,18,6,529,724,0,32,104,156,29,156
39049001122,140,39,049,18140,198,,,Census Tract 11.22,3159,886,3055,682,3159,3055,2122,2274,353,314,8,2,571,313,0,14,60,67,45,67
39049001200,140,39,049,18140,198,,,Census Tract 12,4822,1785,4372,1922,4822,4372,4328,3703,171,227,4,20,185,292,2,1,41,44,91,85
39049001300,140,39,049,18140,198,,,Census Tract 13,6583,2364,5672,2532,6583,5672,5664,4593,403,601,11,11,304,277,3,6,57,49,141,135
39049001400,140,39,049,18140,198,,,Census Tract 14,1543,767,1797,782,1543,1797,217,207,1259,1500,3,6,4,11,1,0,4,21,55,52
39049001500,140,39,049,18140,198,,,Census Tract 15,2031,876,2223,874,2031,2223,99,93,1810,2037,6,3,21,10,47,1,6,11,42,68
39049001600,140,39,049,18140,198,,,Census Tract 16,1682,924,2077,1000,1682,2077,477,476,1011,1524,7,8,7,4,2,2,92,8,86,55
39049001700,140,39,049,18140,198,,,Census Tract 17,2704,1435,2733,1482,2704,2733,1668,1476,579,923,2,24,110,101,0,1,249,98,96,110
39049001810,140,39,049,18140,198,,,Census Tract 18.10,4434,1949,3838,1987,4434,3838,3181,2893,294,346,3,10,816,409,0,5,39,63,101,112
39049001820,140,39,049,18140,198,,,Census Tract 18.20,2598,1525,2450,1513,2598,2450,2188,2114,181,155,7,3,129,99,1,1,34,26,58,52
39049001902,140,39,049,18140,198,,,Census Tract 19.02,3410,2566,3059,2220,3410,3059,3072,2791,93,111,15,6,137,65,0,0,34,33,59,50
39049002100,140,39,049,18140,198,,,Census Tract 21,1808,1265,1487,1193,1808,1487,1648,1323,47,84,3,4,62,40,0,1,15,9,33,26
39049002200,140,39,049,18140,198,,,Census Tract 22,1851,1181,1404,1115,1851,1404,1455,949,268,366,6,7,44,15,1,6,16,8,61,53
39049002520,140,39,049,18140,198,,,Census Tract 25.20,2648,1608,3170,1632,2648,3170,460,388,2041,2645,5,10,15,10,1,1,8,12,118,104
39049002600,140,39,049,18140,198,,,Census Tract 26,4028,1927,4259,2087,4028,4259,958,1546,2177,2497,28,12,27,26,0,7,678,78,160,92
39049002710,140,39,049,18140,198,,,Census Tract 27.10,1858,1150,4249,2207,1858,4249,424,1183,1183,2512,15,12,11,19,11,2,135,305,79,215
39049002750,140,39,049,18140,198,,,Census Tract 27.50,2349,1087,2707,1169,2349,2707,694,1153,1399,1340,3,13,42,43,5,0,69,73,137,85
39049002760,140,39,049,18140,198,,,Census Tract 27.60,3066,1783,3273,1790,3066,3273,1726,2167,1154,934,8,13,32,37,2,1,68,25,76,96
39049002770,140,39,049,18140,198,,,Census Tract 27.70,1995,1022,2071,1024,1995,2071,541,925,1295,1021,7,11,18,29,2,1,50,9,82,75
39049003000,140,39,049,18140,198,,,Census Tract 30,3105,1911,2179,1003,3105,2179,2082,958,779,1129,10,7,106,24,0,1,25,8,103,52
39049003200,140,39,049,18140,198,,,Census Tract 32,2147,1480,1824,995,2147,1824,1801,1459,145,218,5,2,83,61,0,1,72,42,41,41
39049004300,140,39,049,18140,198,,,Census Tract 43,5613,3277,4229,2530,5613,4229,4554,3466,498,398,13,25,261,192,2,0,109,32,176,116
39049004500,140,39,049,18140,198,,,Census Tract 45,5154,2105,5631,2125,5154,5631,4019,4809,673,520,27,32,62,65,0,1,123,15,250,189
39049004610,140,39,049,18140,198,,,Census Tract 46.10,3368,1608,3543,1626,3368,3543,2948,3310,189,149,11,5,35,19,1,1,76,16,108,43
39049004620,140,39,049,18140,198,,,Census Tract 46.20,2659,1106,2960,1122,2659,2960,1911,2347,375,392,13,21,61,72,0,0,127,41,172,87
39049004700,140,39,049,18140,198,,,Census Tract 47,4971,2174,5512,2199,4971,5512,2697,3194,1555,1861,36,27,81,84,3,1,247,51,352,294
39049004810,140,39,049,18140,198,,,Census Tract 48.10,2891,1238,2899,1235,2891,2899,2341,2563,279,160,11,6,71,91,0,0,84,8,105,71
39049004820,140,39,049,18140,198,,,Census Tract 48.20,2589,1146,2795,1152,2589,2795,1818,2108,497,520,8,5,61,50,1,2,107,36,97,74
39049004900,140,39,049,18140,198,,,Census Tract 49,5651,2630,6074,2648,5651,6074,3882,4421,1220,1230,18,38,106,116,7,1,172,80,246,188
39049005000,140,39,049,18140,198,,,Census Tract 50,5205,2574,6628,2807,5205,6628,4060,5738,786,617,31,38,46,45,0,0,36,35,246,155
39049005100,140,39,049,18140,198,,,Census Tract 51,1928,804,2224,997,1928,2224,817,1214,996,639,10,3,13,6,7,3,14,13,71,346
39049005300,140,39,049,18140,198,,,Census Tract 53,3054,1558,3479,1659,3054,3479,674,470,2251,2869,9,9,19,21,0,0,12,27,89,83
39049005620,140,39,049,18140,198,,,Census Tract 56.20,2542,1207,2970,1218,2542,2970,1580,2051,815,785,10,21,14,10,0,1,26,22,97,80
39049005810,140,39,049,18140,198,,,Census Tract 58.10,2548,1500,2849,1540,2548,2849,2330,2563,121,132,1,9,24,34,1,2,19,34,52,75
39049005820,140,39,049,18140,198,,,Census Tract 58.20,2230,1190,2651,1186,2230,2651,1973,2461,129,105,10,7,26,12,0,0,15,7,77,59
39049006000,140,39,049,18140,198,,,Census Tract 60,2345,1021,2754,1041,2345,2754,1181,1527,999,1057,3,12,8,13,0,0,25,13,129,132
39049006100,140,39,049,18140,198,,,Census Tract 61,2398,1323,3062,1360,2398,3062,1839,2556,414,324,24,39,7,15,0,1,22,49,92,78
39049006230,140,39,049,18140,198,,,Census Tract 62.30,13127,6226,5473,2899,13127,5473,9306,4411,429,139,12,5,2863,820,2,0,184,41,331,57
39049006236,140,39,049,18140,198,,,Census Tract 62.36,5979,2011,5134,1678,5979,5134,5354,4769,70,79,0,2,459,251,0,0,9,3,87,28
39049006310,140,39,049,18140,198,,,Census Tract 63.10,4439,1808,4343,1799,4439,4343,4160,4180,28,15,5,3,169,112,0,0,12,10,65,23
