GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
42003429400,140,42,003,38300,430,,,Census Tract 4294,4265,2002,4618,1984,4265,4618,4155,4544,35,25,4,1,21,14,0,4,12,9,38,21
42003430100,140,42,003,38300,430,,,Census Tract 4301,2104,975,2338,1053,2104,2338,2017,2276,54,28,1,0,9,11,0,0,3,2,20,17
42003431500,140,42,003,38300,430,,,Census Tract 4315,3088,1868,3393,1924,3088,3393,2708,3169,247,152,2,4,54,30,2,0,17,6,58,32
42003435000,140,42,003,38300,430,,,Census Tract 4350,2449,1201,2609,1236,2449,2609,2248,2464,108,93,0,1,41,30,0,0,16,1,36,20
42003437000,140,42,003,38300,430,,,Census Tract 4370,4757,1987,3033,1161,4757,3033,4461,2940,87,25,0,1,149,45,0,1,11,2,49,14
42003445500,140,42,003,38300,430,,,Census Tract 4455,3827,1965,3911,2040,3827,3911,3399,3450,281,376,2,5,51,33,2,1,17,2,75,43
42003446000,140,42,003,38300,430,,,Census Tract 4460,1680,655,1717,664,1680,1717,1632,1646,17,33,0,5,12,15,0,0,2,0,17,13
42003447000,140,42,003,38300,430,,,Census Tract 4470,1634,632,1528,579,1634,1528,1497,1449,57,40,4,0,43,14,0,0,6,4,27,18
42003450800,140,42,003,38300,430,,,Census Tract 4508,2540,1453,2712,1443,2540,2712,1922,2069,466,552,4,1,6,6,0,0,27,26,115,53
42003451105,140,42,003,38300,430,,,Census Tract 4511.05,4196,2476,3892,2159,4196,3892,3618,3637,225,109,9,2,199,104,0,0,62,8,83,28
42003453003,140,42,003,38300,430,,,Census Tract 4530.03,1893,770,1800,708,1893,1800,1827,1666,17,53,1,2,18,64,1,0,7,3,22,10
42003456001,140,42,003,38300,430,,,Census Tract 4560.01,3523,1330,3090,1175,3523,3090,3359,3004,53,36,1,0,73,36,0,0,10,2,27,10
42003458000,140,42,003,38300,430,,,Census Tract 4580,7080,3366,5083,2249,7080,5083,6676,4985,90,37,3,0,237,25,6,0,10,10,58,25
42003459201,140,42,003,38300,430,,,Census Tract 4592.01,5988,3001,5563,2787,5988,5563,5369,5219,199,103,7,3,310,187,1,2,32,14,70,31
42003459202,140,42,003,38300,430,,,Census Tract 4592.02,661,493,742,500,661,742,641,712,10,12,0,6,4,6,0,0,1,1,5,5
42003461000,140,42,003,38300,430,,,Census Tract 4610,1084,620,1232,676,1084,1232,958,1199,36,15,3,1,1,0,0,0,50,4,36,13
42003463900,140,42,003,38300,430,,,Census Tract 4639,2662,1463,2902,1458,2662,2902,2027,2688,532,162,1,1,13,15,0,0,10,5,79,30
42003464300,140,42,003,38300,430,,,Census Tract 4643,3330,1623,3722,1655,3330,3722,3053,3552,189,114,6,8,24,20,0,0,9,8,49,20
42003469000,140,42,003,38300,430,,,Census Tract 4690,4432,2072,4766,2061,4432,4766,4195,4579,78,27,3,0,112,95,1,0,7,2,36,61
42003473200,140,42,003,38300,430,,,Census Tract 4732,3192,1711,3432,1832,3192,3432,2934,3255,57,26,2,7,145,113,0,0,7,8,47,23
42003473401,140,42,003,38300,430,,,Census Tract 4734.01,3713,1664,3768,1663,3713,3768,3395,3593,41,19,1,0,176,121,1,1,21,9,78,25
42003473500,140,42,003,38300,430,,,Census Tract 4735,3680,1359,3653,1335,3680,3653,3503,3549,19,24,0,3,106,51,0,1,9,2,43,22
42003474202,140,42,003,38300,430,,,Census Tract 4742.02,4809,1934,5368,1881,4809,5368,4496,5100,34,32,1,1,232,191,1,4,13,6,32,34
42003475101,140,42,003,38300,430,,,Census Tract 4751.01,4702,2489,5100,2576,4702,5100,4411,4857,91,77,3,1,123,108,1,4,16,3,57,49
42003475102,140,42,003,38300,430,,,Census Tract 4751.02,1665,697,1909,704,1665,1909,1601,1844,12,33,0,0,23,13,2,0,6,2,21,17
42003475402,140,42,003,38300,430,,,Census Tract 4754.02,3060,1245,3091,1166,3060,3091,2976,3026,22,12,0,0,24,24,0,0,8,0,30,25
42003480400,140,42,003,38300,430,,,Census Tract 4804,4980,2306,5309,2278,4980,5309,4787,5215,102,57,4,1,15,5,0,0,9,2,63,24
42003481000,140,42,003,38300,430,,,Census Tract 4810,3403,1808,3964,1861,3403,3964,2090,3320,1119,465,10,8,39,64,0,0,17,26,128,76
42003482500,140,42,003,38300,430,,,Census Tract 4825,1929,995,2193,1104,1929,2193,1620,1963,249,193,1,4,8,11,0,0,7,0,44,18
42003483800,140,42,003,38300,430,,,Census Tract 4838,3165,1895,3646,2117,3165,3646,1037,1590,1872,1837,6,9,96,101,0,1,24,8,130,98
42003484300,140,42,003,38300,430,,,Census Tract 4843,3404,1857,3405,1692,3404,3405,2439,2977,794,325,7,0,53,38,2,0,16,14,93,48
42003485000,140,42,003,38300,430,,,Census Tract 4850,1271,606,1359,627,1271,1359,1091,1268,152,71,0,0,0,0,0,0,9,8,19,10
